Subject,IQ79,Ethnicity,Gender,Employment79,FamilySize79,AFQT '80,AFQT '89,AFQT '06,Income84,FamilySize86,FamilySize90,Employment90,Income94,FamilySize96,FamilySize00,Income04,Income06,FamilySize06,Employment06,Income10,Income12,FamilySize12
5159,,3,2,1,1,22.0,22.0,36433.0,1900,2,1,1,-3.0,2,1,5000.0,1200.0,1,7,400.0,100.0,1
5160,,3,1,1,3,,,,36574,4,4,1,-3.0,5,5,0.0,65000.0,3,1,45000.0,60000.0,3
5161,,3,1,5,4,47.0,43.0,55622.0,18000,1,1,1,28000.0,3,3,36000.0,37000.0,3,1,40000.0,38000.0,2
5162,,3,2,1,4,73.0,68.0,80536.0,20025,1,4,2,67000.0,4,4,100000.0,100000.0,4,1,103000.0,111000.0,4
5163,,3,2,1,2,77.0,69.0,82579.0,10000,1,3,1,18000.0,4,1,58000.0,-5.0,-5,-5,38000.0,0.0,3
5164,,3,2,4,4,10.0,15.0,14498.0,-2,3,4,4,-3.0,5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5165,,3,1,5,4,15.0,17.0,19065.0,5000,4,4,1,-3.0,4,6,30000.0,-5.0,-5,-5,0.0,-5.0,-5
5166,,3,1,3,2,88.0,93.0,98687.0,950,1,2,1,55000.0,4,4,65000.0,75000.0,4,1,35000.0,52000.0,4
5167,,3,1,1,1,32.0,42.0,30097.0,-5,4,4,1,51000.0,4,4,63000.0,58000.0,2,1,69000.0,69000.0,2
5168,,3,1,2,5,72.0,84.0,73682.0,9900,4,4,1,22000.0,5,5,15000.0,23000.0,4,1,25000.0,21600.0,3
5169,,3,2,5,5,49.0,43.0,52354.0,2500,1,3,1,800.0,1,1,10000.0,0.0,1,7,12000.0,15000.0,1
5170,,3,1,1,3,92.0,88.0,83498.0,120,3,5,1,30000.0,5,5,56000.0,55000.0,4,1,93000.0,103000.0,2
5171,,1,2,2,3,17.0,21.0,24417.0,780,1,3,4,8300.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5172,,3,1,1,2,53.0,63.0,50185.0,14000,2,4,1,13000.0,2,2,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5173,,3,2,1,6,57.0,57.0,54523.0,-5,-5,1,2,29000.0,2,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5174,,3,1,5,6,62.0,69.0,84442.0,-5,-5,4,1,42500.0,4,4,-5.0,65000.0,3,1,64000.0,65000.0,2
5175,,3,1,5,6,37.0,42.0,59743.0,-5,1,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5176,,3,2,3,2,43.0,39.0,31449.0,-5,2,1,1,21313.0,2,3,32000.0,38000.0,3,1,43239.0,-5.0,-5
5177,,3,1,1,1,32.0,35.0,38737.0,-3,1,2,7,-3.0,1,1,-5.0,-5.0,-5,-5,0.0,-5.0,-5
5178,,3,1,1,5,64.0,67.0,70507.0,1910,3,5,1,20000.0,5,5,28000.0,25000.0,3,1,26000.0,30160.0,2
5179,,3,2,1,5,40.0,51.0,53747.0,2500,2,2,4,3832.0,3,3,10000.0,23000.0,1,1,39640.0,13000.0,2
5180,,3,2,1,5,38.0,46.0,61711.0,2000,3,5,4,-3.0,5,4,9000.0,3563.0,3,7,9600.0,6000.0,2
5181,,3,1,1,2,72.0,66.0,67194.0,-3,4,1,1,40000.0,2,1,120000.0,120000.0,3,1,110000.0,95000.0,2
5182,,3,1,1,2,9.0,10.0,5665.0,24000,2,3,1,7000.0,4,4,-5.0,-5.0,-5,-5,-1.0,0.0,4
5183,,3,2,5,3,38.0,51.0,64205.0,2000,2,1,1,27000.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5184,,3,1,1,5,20.0,21.0,37165.0,2829,1,1,1,23000.0,3,4,38000.0,38000.0,4,1,50000.0,48000.0,4
5185,,3,1,5,3,76.0,80.0,91441.0,4500,1,1,1,32000.0,1,2,54000.0,57000.0,4,1,69000.0,76000.0,4
5186,,3,1,1,2,38.0,53.0,42843.0,12000,4,7,1,23000.0,7,6,39000.0,29000.0,2,1,28700.0,27000.0,2
5187,,3,1,1,4,67.0,61.0,60646.0,20000,1,2,1,17000.0,2,3,31000.0,34500.0,2,1,42000.0,40000.0,1
5188,,3,2,1,2,62.0,59.0,53090.0,660,1,1,1,26000.0,1,1,43000.0,46000.0,1,1,52000.0,54000.0,2
5189,,3,2,1,3,45.0,42.0,48596.0,-3,3,4,4,-3.0,4,4,31000.0,27000.0,3,1,22000.0,21000.0,3
5190,,3,2,1,4,-3.0,-3.0,2379.0,336,-5,3,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5191,,3,2,3,6,81.0,69.0,75345.0,10102,1,1,1,20200.0,2,4,15000.0,20000.0,4,1,13000.0,34000.0,4
5192,,3,1,1,6,18.0,21.0,24074.0,13000,5,4,1,12000.0,1,1,25000.0,30000.0,1,1,37202.0,20000.0,1
5193,,3,2,5,6,42.0,42.0,52580.0,4200,5,1,1,40000.0,1,2,56000.0,56000.0,2,1,77000.0,56000.0,2
5194,,3,1,5,6,60.0,57.0,70467.0,12355,5,4,2,28000.0,1,2,15000.0,32000.0,2,1,-5.0,-5.0,-5
5195,,3,2,1,4,49.0,52.0,56535.0,-3,4,3,1,12000.0,6,5,32127.0,28398.0,3,1,35000.0,32000.0,1
5196,,3,2,1,4,68.0,73.0,82752.0,7000,1,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5197,,3,1,5,2,63.0,59.0,72335.0,4900,1,1,1,57000.0,2,4,91000.0,123000.0,4,2,90000.0,88767.0,4
5198,,1,2,1,1,51.0,48.0,32510.0,5000,3,5,4,2500.0,5,5,0.0,0.0,4,7,0.0,0.0,2
5199,,3,2,1,2,58.0,66.0,62924.0,3000,4,4,2,3000.0,4,3,12000.0,15000.0,2,1,18000.0,30000.0,2
5200,,3,2,4,2,13.0,18.0,13781.0,12,4,3,1,8000.0,-5,1,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5201,,3,2,1,1,58.0,57.0,61235.0,600,2,1,1,10000.0,1,1,0.0,0.0,1,6,-5.0,-5.0,-5
5202,,1,2,1,6,34.0,40.0,39682.0,5000,1,1,8,-3.0,1,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5203,,1,1,1,6,4.0,7.0,8159.0,4000,1,3,1,28000.0,4,4,70000.0,41000.0,4,1,52000.0,33000.0,5
5204,,3,1,1,5,,,,21000,4,4,1,35000.0,4,3,40000.0,-2.0,2,4,0.0,0.0,2
5205,,3,1,5,7,49.0,63.0,81793.0,5000,4,4,1,24000.0,5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5206,,3,1,1,3,44.0,42.0,39420.0,16060,-5,3,1,30000.0,2,1,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5207,,3,1,3,3,62.0,65.0,61539.0,3500,1,3,6,-3.0,1,2,-5.0,0.0,1,6,0.0,0.0,1
5208,,3,2,1,1,71.0,64.0,75701.0,12000,1,2,1,17500.0,4,-5,24000.0,25000.0,4,1,20000.0,18000.0,2
5209,,3,2,5,4,23.0,21.0,26294.0,2500,3,4,4,6000.0,4,4,-2.0,-1.0,2,1,18200.0,15000.0,3
5210,,3,1,3,5,,,-5.0,-5,-5,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5211,,3,1,5,3,10.0,12.0,10875.0,2400,3,2,1,13000.0,3,3,25000.0,35718.0,3,1,-5.0,-5.0,-5
5212,,3,2,1,4,80.0,84.0,72412.0,-3,3,3,1,10000.0,3,3,25000.0,20000.0,1,1,14000.0,20000.0,1
5213,,3,1,1,8,,,,6500,2,3,1,65000.0,4,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5214,,3,2,1,8,67.0,61.0,63690.0,4000,5,3,4,1000.0,5,6,0.0,0.0,8,7,0.0,0.0,6
5215,,3,1,7,4,10.0,12.0,10577.0,2000,2,2,1,6000.0,1,3,23000.0,-1.0,3,1,0.0,38000.0,2
5216,,3,2,4,5,6.0,8.0,14977.0,-3,3,3,1,-3.0,3,4,12000.0,0.0,4,7,0.0,0.0,3
5217,,1,1,5,3,38.0,53.0,62905.0,8624,2,2,1,13000.0,3,2,38000.0,42174.0,1,1,36000.0,34178.0,2
5218,,1,1,1,3,58.0,49.0,51051.0,22000,5,5,1,45000.0,4,3,70000.0,65000.0,2,1,90000.0,0.0,2
5219,,3,2,3,3,24.0,25.0,33664.0,-3,5,5,1,35000.0,4,1,83000.0,83000.0,3,1,65000.0,64000.0,1
5220,,3,1,3,3,23.0,25.0,33695.0,7600,1,3,8,-3.0,4,4,0.0,0.0,4,8,0.0,100000.0,3
5221,,1,1,1,7,13.0,17.0,8837.0,14000,3,1,1,25000.0,4,4,55000.0,35000.0,3,1,50000.0,50000.0,3
5222,,1,1,1,7,46.0,40.0,46218.0,4000,1,4,1,32000.0,4,4,60000.0,80000.0,4,1,150000.0,140000.0,1
5223,,3,1,1,3,85.0,84.0,81232.0,24500,1,3,1,27900.0,2,2,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5224,,3,2,1,4,,,,6000,4,5,4,3500.0,5,5,43500.0,0.0,4,7,14000.0,20000.0,3
5225,,3,2,1,4,33.0,30.0,31975.0,10000,1,2,1,22000.0,4,3,-5.0,-5.0,-5,-5,75000.0,104000.0,3
5226,,3,1,5,3,90.0,81.0,83809.0,18000,2,4,1,48000.0,5,5,85500.0,85000.0,5,1,133000.0,115000.0,2
5227,,3,1,1,5,49.0,50.0,45579.0,18000,2,2,2,30000.0,2,2,42000.0,40000.0,2,1,53000.0,50000.0,2
5228,,3,2,5,1,42.0,40.0,50133.0,3000,1,1,1,31000.0,2,2,68000.0,64000.0,2,1,75000.0,78000.0,2
5229,,3,1,5,5,27.0,29.0,31929.0,5000,3,4,1,23000.0,4,4,32400.0,32530.0,4,1,37777.0,41000.0,3
5230,,3,1,1,5,12.0,15.0,10280.0,-3,2,4,1,7000.0,5,5,-5.0,0.0,5,1,-5.0,0.0,4
5231,,3,2,1,4,12.0,13.0,13348.0,4500,3,4,1,15000.0,4,4,0.0,12000.0,2,1,1200.0,0.0,2
5232,,3,2,1,4,7.0,8.0,8659.0,-3,3,3,4,-3.0,4,5,10000.0,-2.0,4,1,-2.0,-2.0,3
5233,,3,2,3,5,46.0,39.0,50171.0,3300,2,3,4,1300.0,3,4,0.0,-2.0,3,1,0.0,0.0,2
5234,,3,2,1,3,80.0,69.0,81675.0,-3,3,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5235,,3,1,5,6,14.0,9.0,13793.0,3000,2,1,1,24000.0,3,1,55000.0,70000.0,1,1,40000.0,0.0,2
5236,,3,2,4,3,91.0,84.0,85912.0,1600,4,4,4,-3.0,4,3,0.0,8400.0,2,7,-5.0,-5.0,-5
5237,,3,1,5,5,63.0,59.0,69916.0,7000,2,2,1,12000.0,3,-5,-5.0,-5.0,-5,-5,10000.0,-5.0,-5
5238,,3,1,1,2,13.0,15.0,21710.0,1000,6,3,1,15000.0,3,1,18000.0,22000.0,1,7,27000.0,32000.0,2
5239,,3,2,1,1,25.0,20.0,11864.0,380,5,1,4,-3.0,3,5,0.0,0.0,5,6,0.0,0.0,1
5240,,3,2,5,6,,,-5.0,800,2,-5,-5,8000.0,-5,-5,62000.0,-5.0,-5,-5,-5.0,-5.0,-5
5241,,3,2,5,6,,,-5.0,2000,1,-5,-5,39000.0,2,-5,-5.0,56000.0,1,1,10500.0,9605.0,2
5242,,1,1,1,1,79.0,80.0,83443.0,14000,3,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5243,,1,1,5,1,59.0,55.0,47722.0,-3,1,2,1,41000.0,1,-5,50000.0,49000.0,1,1,55000.0,50000.0,1
5244,,1,1,5,5,41.0,43.0,46534.0,3085,2,1,1,40000.0,4,6,60000.0,60000.0,4,1,80000.0,79000.0,4
5245,,1,1,1,9,53.0,67.0,70640.0,2000,1,1,5,34000.0,3,5,135000.0,279816.0,5,1,312324.0,343830.0,5
5246,,1,2,5,8,41.0,36.0,46743.0,1500,1,2,1,22000.0,3,3,23000.0,31000.0,3,1,32000.0,30000.0,3
5247,,3,2,1,3,52.0,52.0,55115.0,11500,4,4,1,12526.0,4,3,21000.0,26000.0,2,7,0.0,0.0,2
5248,,3,1,1,5,44.0,43.0,38094.0,10591,1,3,1,47000.0,5,4,96000.0,96000.0,4,2,102000.0,80000.0,2
5249,,3,1,1,5,65.0,50.0,56267.0,9000,4,3,1,-2.0,1,3,35000.0,36000.0,1,7,18000.0,0.0,4
5250,,3,1,5,5,80.0,75.0,88662.0,2600,2,2,1,22000.0,4,4,50000.0,55000.0,4,1,0.0,0.0,4
5251,,3,1,1,4,20.0,22.0,15176.0,8000,2,3,1,26623.0,4,4,45000.0,50000.0,4,1,64000.0,56000.0,4
5252,,3,1,1,4,33.0,38.0,38320.0,17000,4,4,1,12000.0,2,4,0.0,9000.0,1,1,0.0,24000.0,1
5253,,3,2,5,2,30.0,29.0,35570.0,500,2,2,1,20000.0,1,1,35000.0,35000.0,2,1,55000.0,80000.0,1
5254,,3,1,1,4,36.0,37.0,48244.0,9200,2,3,1,-3.0,4,4,140000.0,120000.0,4,1,160000.0,0.0,3
5255,,3,2,1,3,28.0,21.0,12777.0,8800,3,3,1,10805.0,3,2,36000.0,37100.0,2,1,41775.0,38910.0,2
5256,,3,2,5,5,26.0,29.0,30913.0,12500,1,2,4,20000.0,3,3,61000.0,68000.0,4,1,82000.0,98000.0,2
5257,,3,1,1,3,30.0,28.0,21706.0,19702,2,1,1,5000.0,3,3,18700.0,40000.0,3,1,34000.0,33000.0,2
5258,,3,2,5,3,38.0,34.0,34971.0,5982,2,2,1,18450.0,3,3,31700.0,33800.0,4,1,38000.0,35000.0,4
5259,,3,2,5,3,19.0,29.0,27434.0,9700,1,2,1,14000.0,3,3,8700.0,3500.0,2,1,5000.0,13000.0,2
5260,,3,1,5,4,18.0,20.0,23608.0,-3,3,1,7,-3.0,1,1,0.0,0.0,1,6,0.0,0.0,1
5261,,1,2,5,3,42.0,36.0,38424.0,1000,4,4,1,10000.0,4,4,32000.0,38000.0,4,1,34000.0,40000.0,3
5262,,3,2,1,1,53.0,44.0,45691.0,11883,1,1,1,16000.0,1,1,36000.0,11500.0,1,7,0.0,0.0,1
5263,,3,1,1,3,66.0,62.0,67670.0,17000,3,3,1,25000.0,3,3,30000.0,35000.0,3,1,37000.0,31000.0,3
5264,,3,2,3,5,12.0,4.0,4008.0,4000,4,7,2,36000.0,5,5,60000.0,65000.0,4,1,69000.0,60000.0,3
5265,,3,2,5,5,4.0,1.0,921.0,36574,8,3,1,31000.0,3,5,-5.0,-5.0,-5,-5,-1.0,56000.0,2
5266,,3,1,5,3,40.0,45.0,55998.0,500,1,1,1,7000.0,1,2,92000.0,98000.0,2,1,140000.0,150000.0,2
5267,,3,1,1,2,6.0,8.0,12390.0,16119,1,1,1,30000.0,2,2,54000.0,50000.0,2,1,52000.0,52450.0,2
5268,,3,2,1,1,82.0,69.0,75256.0,-3,3,5,1,-2.0,2,2,19000.0,11548.0,3,1,-2.0,28800.0,3
5269,,3,1,1,3,11.0,13.0,19642.0,7000,3,3,1,18000.0,5,4,10000.0,30000.0,4,1,0.0,0.0,1
5270,,3,1,1,3,25.0,25.0,19174.0,2000,4,3,4,-3.0,3,2,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5271,,3,2,4,1,37.0,39.0,36698.0,-3,5,5,4,-3.0,4,2,0.0,-1.0,2,7,0.0,0.0,2
5272,,3,2,1,4,39.0,32.0,28603.0,50,3,6,4,7000.0,6,6,15000.0,20000.0,5,3,21000.0,0.0,4
5273,,3,2,1,1,29.0,32.0,23306.0,12000,5,-5,-5,10000.0,1,-5,4200.0,-5.0,-5,-5,-5.0,-5.0,-5
5274,,3,1,1,3,32.0,42.0,42704.0,18000,2,4,1,25000.0,4,6,40000.0,6000.0,6,1,25000.0,25000.0,1
5275,,3,2,1,5,39.0,34.0,35112.0,22000,2,1,1,8500.0,3,1,-1.0,-1.0,2,1,0.0,0.0,2
5276,,3,2,3,5,42.0,32.0,27089.0,700,1,3,4,-3.0,3,3,-5.0,-5.0,-5,-5,4500.0,25000.0,3
5277,,3,2,1,5,14.0,15.0,17534.0,2300,1,2,2,-3.0,3,3,12100.0,10000.0,3,1,19000.0,12000.0,2
5278,,3,1,5,5,19.0,22.0,27724.0,3200,1,3,1,25000.0,4,4,50000.0,55000.0,4,1,1400.0,2000.0,3
5279,,3,1,1,1,7.0,8.0,9857.0,4000,-5,-5,-5,19000.0,5,4,-5.0,40000.0,3,1,42000.0,35000.0,1
5280,,3,2,2,10,14.0,13.0,20101.0,-3,4,4,3,23500.0,5,4,35000.0,26000.0,3,1,29000.0,29000.0,2
5281,,3,1,7,10,8.0,10.0,14764.0,8000,2,1,1,27000.0,3,1,38000.0,33000.0,2,1,49000.0,30000.0,2
5282,,3,2,1,6,32.0,35.0,33086.0,3000,1,1,1,24000.0,2,2,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5283,,3,2,1,6,12.0,16.0,12705.0,3000,3,-5,-5,-3.0,3,3,2400.0,-5.0,-5,-5,-5.0,-5.0,-5
5284,,3,1,1,6,37.0,41.0,46376.0,14500,1,4,1,25000.0,5,5,20000.0,0.0,5,4,30000.0,20000.0,2
5285,,3,2,1,7,1.0,1.0,1033.0,-3,3,3,1,2000.0,3,4,30000.0,30000.0,3,1,0.0,25000.0,4
5286,,3,2,4,7,22.0,28.0,32231.0,-3,5,5,3,-3.0,4,4,5000.0,5000.0,5,1,0.0,0.0,3
5287,118.0,3,2,2,3,93.0,81.0,79838.0,11500,2,2,1,24000.0,2,2,0.0,3200.0,2,1,13783.0,16500.0,2
5288,94.0,3,2,1,6,35.0,25.0,22097.0,14000,3,4,1,30000.0,4,4,38000.0,37500.0,4,1,41600.0,43000.0,3
5289,107.0,3,2,5,6,96.0,92.0,88294.0,13000,4,4,1,21000.0,4,4,25808.0,40264.0,4,1,28057.0,23000.0,2
5290,96.0,3,2,1,6,58.0,53.0,44807.0,15000,2,2,1,21000.0,3,4,0.0,0.0,4,7,0.0,0.0,4
5291,,3,1,1,6,13.0,13.0,15276.0,6200,2,2,1,31000.0,3,3,43000.0,47500.0,3,1,79000.0,79900.0,3
5292,101.0,3,2,1,2,44.0,52.0,56368.0,-3,2,1,1,17000.0,1,3,19608.0,0.0,2,7,20000.0,35000.0,1
5293,,3,2,5,2,14.0,14.0,19493.0,5300,1,2,1,15000.0,1,1,34000.0,43000.0,1,1,42000.0,0.0,2
5294,,3,2,1,4,36.0,35.0,27953.0,600,4,4,1,24000.0,2,2,10000.0,16000.0,2,1,2200.0,2160.0,2
5295,,3,2,1,2,62.0,71.0,57940.0,12000,4,5,4,35000.0,5,5,65000.0,68000.0,4,1,72000.0,75000.0,1
5296,110.0,3,1,3,5,62.0,74.0,74661.0,3500,1,4,8,2000.0,1,1,21000.0,14000.0,3,1,29450.0,24000.0,1
5297,,3,1,5,5,6.0,14.0,15080.0,500,4,3,1,-2.0,6,4,0.0,0.0,5,7,0.0,0.0,4
5298,,3,2,5,5,30.0,35.0,45904.0,1000,2,5,4,7441.0,7,6,33000.0,31325.0,5,1,0.0,0.0,3
5299,,3,2,5,4,81.0,74.0,78135.0,17000,2,5,4,-3.0,7,7,34000.0,45000.0,8,2,50000.0,58000.0,6
5300,,3,1,5,5,36.0,40.0,50321.0,4500,1,2,1,38000.0,2,-5,60000.0,63000.0,1,1,-5.0,-5.0,-5
5301,,3,2,5,5,75.0,76.0,86332.0,900,3,3,1,32000.0,5,4,33500.0,29479.0,3,1,39000.0,37500.0,2
5302,,3,2,1,1,81.0,72.0,74357.0,13000,3,3,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5303,,3,1,5,4,41.0,44.0,43785.0,13000,1,2,3,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5304,,3,1,3,2,91.0,90.0,92804.0,13438,2,2,4,-3.0,2,2,6000.0,0.0,2,6,0.0,-5.0,-5
5305,,3,2,5,4,27.0,22.0,33128.0,7000,2,3,4,-1.0,4,4,0.0,0.0,4,7,0.0,0.0,3
5306,,3,1,5,6,25.0,23.0,31939.0,3500,2,4,7,10000.0,4,5,29000.0,29800.0,5,1,35000.0,36000.0,4
5307,,3,1,1,3,22.0,26.0,22362.0,3000,3,5,1,23000.0,6,6,30000.0,28000.0,5,1,40000.0,33000.0,4
5308,,3,2,5,4,15.0,9.0,4171.0,2082,3,3,4,1500.0,4,4,10000.0,11000.0,3,1,16000.0,13325.0,2
5309,,3,2,3,4,,,,2500,5,5,1,5400.0,5,-5,-5.0,-5.0,-5,-5,26619.0,19871.0,1
5310,,3,2,1,4,91.0,80.0,84207.0,1500,2,3,1,34674.0,3,4,47000.0,59800.0,4,1,77684.0,85000.0,3
5311,98.0,3,2,4,2,43.0,39.0,34370.0,-3,5,5,1,-2.0,1,1,10000.0,10000.0,1,1,-5.0,-5.0,-5
5312,,3,1,5,3,16.0,16.0,21280.0,4240,1,4,3,3700.0,4,1,80000.0,-5.0,-5,-5,0.0,-5.0,-5
5313,,3,1,5,4,41.0,40.0,48498.0,10000,2,3,1,30000.0,4,4,24000.0,0.0,3,1,0.0,36000.0,2
5314,,3,2,1,8,48.0,44.0,53171.0,3000,2,4,4,-3.0,5,6,0.0,0.0,6,7,0.0,0.0,5
5315,104.0,3,2,5,7,55.0,52.0,52155.0,-3,4,5,4,-3.0,4,4,17500.0,16000.0,3,4,2000.0,7000.0,1
5316,116.0,3,1,5,7,81.0,80.0,85107.0,15705,3,4,1,44000.0,4,5,48000.0,58000.0,5,1,62000.0,56000.0,4
5317,,3,2,3,7,68.0,61.0,76530.0,200,3,5,1,1170.0,4,5,6000.0,7200.0,4,1,13650.0,14000.0,5
5318,115.0,3,1,3,4,83.0,81.0,75732.0,10900,3,2,1,6000.0,4,1,18000.0,20000.0,1,4,8000.0,22000.0,2
5319,130.0,3,1,5,6,98.0,98.0,98955.0,726,1,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5320,,3,1,1,4,10.0,7.0,7224.0,3800,4,-5,-5,-1.0,-5,2,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5321,,3,1,3,3,80.0,79.0,72920.0,8000,1,4,1,-3.0,6,6,10000.0,0.0,6,7,12000.0,-5.0,-5
5322,,3,1,1,4,40.0,42.0,34225.0,7600,4,5,1,34000.0,5,5,-5.0,-5.0,-5,-5,0.0,0.0,2
5323,,3,1,1,8,7.0,10.0,11326.0,1000,4,3,7,-3.0,4,3,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5324,,3,1,3,8,,,,500,4,2,1,-3.0,3,3,0.0,0.0,3,7,0.0,0.0,3
5325,111.0,3,2,1,2,90.0,86.0,88694.0,-3,5,5,4,-3.0,5,5,8000.0,600.0,2,1,35000.0,35000.0,2
5326,,3,2,1,3,90.0,93.0,88590.0,10000,1,1,1,20000.0,4,4,25000.0,35000.0,3,1,37000.0,50000.0,2
5327,,3,2,3,3,62.0,62.0,60895.0,-3,3,4,4,-3.0,5,5,25000.0,35000.0,5,1,25000.0,22000.0,2
5328,,3,2,1,5,33.0,35.0,39649.0,10427,8,4,1,5000.0,5,5,0.0,0.0,4,6,0.0,0.0,5
5329,,3,1,5,5,20.0,22.0,20657.0,13743,3,4,1,45000.0,4,4,47000.0,51000.0,4,1,46000.0,49000.0,4
5330,,3,2,5,5,67.0,53.0,64846.0,13678,1,4,1,12000.0,4,4,48000.0,30000.0,3,1,12000.0,23000.0,5
5331,110.0,3,2,1,4,,,,15000,1,1,1,10000.0,1,1,20000.0,21000.0,1,1,22000.0,22000.0,1
5332,103.0,3,2,5,1,85.0,80.0,83449.0,-3,5,7,4,-3.0,7,6,25000.0,25000.0,5,1,35000.0,45000.0,2
5333,100.0,3,2,7,3,42.0,53.0,54144.0,-3,5,5,3,764.0,5,4,35000.0,29000.0,2,2,8000.0,15000.0,1
5334,102.0,3,1,1,3,60.0,64.0,59959.0,8000,2,3,1,55000.0,5,5,97000.0,75000.0,1,1,24000.0,53000.0,1
5335,,3,1,1,5,65.0,56.0,55057.0,15000,4,5,1,23000.0,5,5,-1.0,-1.0,3,1,-1.0,-1.0,2
5336,,3,1,5,5,28.0,28.0,36242.0,10250,2,-5,-5,24000.0,5,6,31000.0,-5.0,-5,-5,47000.0,39000.0,4
5337,,3,1,1,3,50.0,49.0,42661.0,-3,2,2,1,12400.0,2,2,20000.0,0.0,3,3,0.0,15000.0,1
5338,102.0,3,2,5,3,29.0,35.0,52599.0,640,4,4,1,9576.0,4,4,13000.0,21939.0,3,1,32791.0,-5.0,-5
5339,,3,2,6,2,73.0,69.0,65819.0,5000,4,4,3,6000.0,2,2,0.0,0.0,2,7,0.0,0.0,3
5340,,3,2,1,6,16.0,19.0,20057.0,12000,1,1,1,11000.0,3,1,11000.0,10000.0,1,1,7500.0,8000.0,1
5341,,3,2,5,6,82.0,85.0,91407.0,3600,3,4,1,25000.0,5,5,34000.0,52000.0,5,1,100000.0,90000.0,3
5342,,3,1,5,6,58.0,67.0,71119.0,2700,1,3,1,50000.0,5,6,80000.0,95000.0,6,1,0.0,150000.0,5
5343,107.0,3,1,5,4,52.0,57.0,54256.0,2700,2,2,1,12000.0,4,4,47500.0,59000.0,3,1,67213.0,72000.0,2
5344,,3,1,5,4,44.0,44.0,47881.0,1680,3,1,1,15500.0,4,4,42000.0,37500.0,4,1,9000.0,32000.0,5
5345,107.0,3,1,1,4,79.0,65.0,73369.0,8500,1,2,1,45000.0,4,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5346,109.0,3,1,1,4,63.0,53.0,69509.0,11000,2,2,1,8400.0,4,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5347,,3,1,1,5,39.0,40.0,47259.0,13000,2,3,1,28000.0,4,4,40000.0,60000.0,4,1,78000.0,105000.0,4
5348,,3,1,5,5,53.0,66.0,71464.0,2777,1,3,1,52000.0,4,4,85000.0,115000.0,4,1,125000.0,125000.0,3
5349,,3,2,3,3,58.0,50.0,55017.0,110,4,4,7,1758.0,5,5,0.0,5250.0,3,1,16665.0,4839.0,3
5350,,3,1,1,4,11.0,12.0,12563.0,8000,2,2,1,16000.0,1,1,28000.0,36500.0,1,1,14000.0,35000.0,1
5351,,3,2,1,4,65.0,78.0,84304.0,2000,1,1,1,24000.0,1,2,39000.0,53000.0,2,1,50000.0,63500.0,1
5352,,3,1,1,5,57.0,64.0,63248.0,16500,4,5,1,37000.0,7,8,100000.0,110000.0,6,1,60000.0,95000.0,4
5353,,3,2,3,3,51.0,51.0,62412.0,1200,1,1,1,10000.0,2,3,0.0,3200.0,4,1,0.0,14000.0,3
5354,,3,1,1,4,37.0,34.0,31190.0,8000,1,2,1,8500.0,1,1,21000.0,18500.0,1,1,26000.0,-5.0,-5
5355,,3,2,7,3,86.0,82.0,73102.0,3000,1,2,1,42000.0,3,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
5356,,3,1,1,5,49.0,58.0,69093.0,580,1,2,1,31800.0,3,4,36000.0,36800.0,5,1,40840.0,44000.0,4
5357,,3,1,1,5,17.0,19.0,26187.0,900,1,3,1,20000.0,1,1,38500.0,34000.0,1,1,36000.0,36000.0,1
5358,,3,1,1,4,59.0,69.0,81396.0,6872,1,2,1,101653.0,1,1,65000.0,55000.0,1,1,72000.0,93000.0,1
